"neighbourhood_name","species_name","range_trees","mean_trees","total_trees","unique_cultivars"
"MOUNT PLEASANT","SERRULA",0,7266,1,1
"MOUNT PLEASANT","SERRULATA",260162,78627.1687763713,898704,8
"MOUNT PLEASANT","SHUMARDII",192303,108865.5,4,1
"MOUNT PLEASANT","SPECIES",263221,160035.61627907,7396,1
"MOUNT PLEASANT","STYRACIFLUA",258244,151375.218543046,22801,2
"MOUNT PLEASANT","SUBHIRTELLA",2,121680,9,1
"MOUNT PLEASANT","SYLVATICA",264771,166133.223880597,71824,10
"MOUNT PLEASANT","SYLVESTRIS",255867,115681.2,25,1
"MOUNT PLEASANT","SYRIACA",152741,171793.5,36,1
"MOUNT PLEASANT","TATARICUM",99351,130592,9,1
"MOUNT PLEASANT","TOMENTOSA",0,139108,1,1
"MOUNT PLEASANT","TREMULA",17,264058.5,36,1
"MOUNT PLEASANT","TRIACANTHOS",260530,56751.9189189189,1369,4
"MOUNT PLEASANT","TRUNCATUM",143415,221943.257142857,4900,3
"MOUNT PLEASANT","TULIPIFERA",192153,151698.46875,1024,2
"MOUNT PLEASANT","TYPHINA",73365,67353,9,1
"MOUNT PLEASANT","VIRGINIANA",42071,153471.363636364,121,2
"MOUNT PLEASANT","WATERERI  X",0,14458,1,1
"MOUNT PLEASANT","X YEDOENSIS",259899,180136.939393939,4356,2
"MOUNT PLEASANT","XX",240734,202490.568181818,1936,8
"MOUNT PLEASANT","ZUMI",136966,172914.905660377,2809,1
"OAKRIDGE","ABIES",45170,158682.333333333,9,1
"OAKRIDGE","ACERIFOLIA   X",202386,125663.933333333,900,2
"OAKRIDGE","ACUTISSIMA",117294,161828,100,1
"OAKRIDGE","ALBA",0,254007,1,1
"OAKRIDGE","ALNIFOLIA",159362,129761.8,25,2
"OAKRIDGE","AMERICANA",229766,124751.371621622,21904,4
"OAKRIDGE","AMURENSE",2,54919,4,1
"OAKRIDGE","AQUIFOLIUM",0,144170,1,1
"OAKRIDGE","ARAUCANA",0,144032,1,1
"OAKRIDGE","ARIA",233444,151779.388235294,7225,3
"OAKRIDGE","AUCUPARIA",212755,155611.5,100,2
"OAKRIDGE","AVIUM",166570,128920.888888889,81,2
"OAKRIDGE","BABYLONICA",0,43885,1,1
"OAKRIDGE","BACCATA",0,168788,1,1
"OAKRIDGE","BETULUS",231313,190842.129411765,7225,3
"OAKRIDGE","BLIREANA",2,46666,4,1
"OAKRIDGE","CALLERYANA",184898,180954.939393939,1089,3
"OAKRIDGE","CAMPESTRE",259035,155932.988888889,8100,5
"OAKRIDGE","CAPPADOCICUM",119473,126764.875,64,2
"OAKRIDGE","CARNEA   X",0,253962,1,1
"OAKRIDGE","CAROLINIANA",0,252778,1,1
"OAKRIDGE","CERASIFERA",251958,107520.861911988,434281,3
"OAKRIDGE","CIRCINATUM",42771,147766,9,1
"OAKRIDGE","COCCINEA",158109,155598.4,25,1
"OAKRIDGE","CONCOLOR",0,143084,1,1
"OAKRIDGE","CONTORTA",29370,128565,4,1
"OAKRIDGE","CORDATA",102993,119882.4,100,2
"OAKRIDGE","CRENATA",126,171660,4,1
"OAKRIDGE","DAVIDII",0,102590,1,1
"OAKRIDGE","DAWSONIANA",0,176718,1,1
"OAKRIDGE","DECURRENS",2899,14786.5,4,1
"OAKRIDGE","DENUDATA",42092,175040.25,16,1
"OAKRIDGE","DEODARA",245175,153851.4375,256,1
"OAKRIDGE","EUCHLORA   X",166220,66120.7105263158,1444,1
"OAKRIDGE","EXCELSIOR",223767,114039.586206897,3364,6
"OAKRIDGE","FLEXILUS",1031,231239.5,36,1
"OAKRIDGE","FLORIBUNDA",148840,92799.0731707317,1681,1
"OAKRIDGE","FLORIDA",49347,156027.75,16,1
"OAKRIDGE","FREEMANI   X",257057,154491.547619048,7056,3
"OAKRIDGE","GIGANTEUM",26448,179823.4,25,2
"OAKRIDGE","GINNALA",191805,68511.7222222222,324,1
"OAKRIDGE","GLYPTOSTROBOIDES",90598,172513,9,1
"OAKRIDGE","GRANDIFLORA",0,143691,1,1
"OAKRIDGE","GRANDIS",148724,179628.666666667,9,1
"OAKRIDGE","GRISEUM",13,25841.5,4,1
"OAKRIDGE","HETEROPHYLLA",0,161726,1,1
"OAKRIDGE","HIPPOCASTANUM",132724,122054.25,16,1
"OAKRIDGE","INVOLUCRATA",56491,173181.375,64,1
"OAKRIDGE","JAPONICA",239553,133839.666666667,324,2
"OAKRIDGE","JAPONICUM",259977,174434.810679612,42436,2
"OAKRIDGE","KEWENSIS X",180857,162298.75,16,1
"OAKRIDGE","KOBUS",223300,123874.523809524,21609,1
"OAKRIDGE","KOUSA",217101,184114.386363636,1936,4
"OAKRIDGE","LAVALLEI  X",185770,167325.161290323,961,1
"OAKRIDGE","LAWSONIANA",217691,153312.45,400,1
"OAKRIDGE","LIKIANGENSIS",610,228527,4,1
"OAKRIDGE","LILIIFLORA",0,113902,1,1
"OAKRIDGE","LUTEA",0,42539,1,1
"OAKRIDGE","MACROPHYLLUM",78203,163481.285714286,49,1
"OAKRIDGE","MENZIESII",217399,94376.947368421,1444,1
"OAKRIDGE","MERTENSIANA",1,224435.5,4,1
"OAKRIDGE","MIYABEI",4215,262081,9,1
"OAKRIDGE","MONADELPHA",0,34998,1,1
"OAKRIDGE","MONOGYNA",2,142278,4,1
"OAKRIDGE","MONTICOLA",0,144199,1,1
"OAKRIDGE","MORDENSIS",46273,215727.769230769,676,1
"OAKRIDGE","MUGO",96,144248,4,1
"OAKRIDGE","NEGUNDO",98954,75911.5,64,2
"OAKRIDGE","NIGRA",175773,110128.117647059,289,2
"OAKRIDGE","NIGRUM",6,174086.666666667,9,1
"OAKRIDGE","NOOTKATENSIS",157010,162119.72972973,1369,2
"OAKRIDGE","NUTTALLII",98019,74678.875,256,2
"OAKRIDGE","OBASSIA",40447,244904.5,4,1
"OAKRIDGE","OBTUSA",21439,153059.5,4,1
"OAKRIDGE","OCCIDENTALIS",88844,194611.75,16,1
"OAKRIDGE","OMORIKA",131164,166414.571428571,49,1
"OAKRIDGE","ORNUS",222047,131115.5,1600,2
"OAKRIDGE","OXYACANTHA",207555,88485.1764705882,289,1
"OAKRIDGE","OXYCARPA",212342,133648.96875,1024,2
"OAKRIDGE","PALMATUM",261986,148495.454545455,484,6
"OAKRIDGE","PALUSTRIS",225897,136093.1875,1024,2
"OAKRIDGE","PAVIA",0,39818,1,1
"OAKRIDGE","PENDULA",186911,84687.0666666667,2025,2
"OAKRIDGE","PENNSYLVANICA",158378,136659.616438356,5329,5
"OAKRIDGE","PENNSYLVANICUM",91470,99084.1538461538,169,1
"OAKRIDGE","PERSICA",222381,230836.670731707,6724,2
"OAKRIDGE","PHELLOS",216465,150701.632653061,2401,1
"OAKRIDGE","PISIFERA",19564,146883,36,2
"OAKRIDGE","PLATANOIDES",255729,151722.23046875,65536,12
"OAKRIDGE","PLICATA",248945,155196.707692308,4225,2
"OAKRIDGE","PONDEROSA",107814,197920,4,1
"OAKRIDGE","PSEUDOACACIA",189849,147834.037037037,729,3
"OAKRIDGE","PSEUDOCAMELLIA",215646,72926.9047619048,1764,1
"OAKRIDGE","PSEUDOPLATANUS",116219,84552.8,100,2
"OAKRIDGE","PUMILA",118401,114509.230769231,169,1
"OAKRIDGE","PUNGENS",146383,160714.6,25,2
"OAKRIDGE","RETICULATA",141312,233580.333333333,324,1
"OAKRIDGE","ROBUR",221897,152481.794117647,18496,2
"OAKRIDGE","ROBUR X ALBA",0,252003,1,1
"OAKRIDGE","RUBRA",58918,73598.25,16,1
"OAKRIDGE","RUBRUM",225357,184810.36097561,42025,7
"OAKRIDGE","SACCHARINUM",144028,72732.8,25,1
"OAKRIDGE","SACCHARUM",0,46709,1,1
"OAKRIDGE","SALICINA",21056,237539.222222222,81,1
"OAKRIDGE","SARGENTIANA",0,176765,1,1
"OAKRIDGE","SARGENTII",21110,57809,4,1
"OAKRIDGE","SERRATA",27388,247224,4,1
"OAKRIDGE","SERRULATA",221052,94894.6046831955,527076,8
"OAKRIDGE","SHUMARDII",0,253968,1,1
"OAKRIDGE","SIMONII",24,91540.6666666667,36,1
"OAKRIDGE","SITCHENSIS",0,181910,1,1
"OAKRIDGE","SOULANGEANA  X",730,143789.666666667,9,2
"OAKRIDGE","SPECIES",258036,116821.724137931,841,1
"OAKRIDGE","SPECIOSA",0,101632,1,1
"OAKRIDGE","STYRACIFLUA",207329,135723.481481481,2916,2
"OAKRIDGE","SUBHIRTELLA",86161,67061.8421052632,361,3
"OAKRIDGE","SYLVATICA",263282,189320.837837838,12321,9
"OAKRIDGE","SYLVESTRIS",36453,153132.75,16,1
"OAKRIDGE","TATARICUM",1,260679.5,4,1
"OAKRIDGE","TIANSHANICA",0,171917,1,1
"OAKRIDGE","TREMULA",0,258707,1,1
"OAKRIDGE","TRIACANTHOS",209382,187396.511904762,7056,5
"OAKRIDGE","TRICHOCARPA",0,173859,1,1
"OAKRIDGE","TRUNCATUM",229836,155410.337837838,21904,3
"OAKRIDGE","TULIPIFERA",11882,165281.8,100,1
"OAKRIDGE","VELUTINA",0,38606,1,1
"OAKRIDGE","VIRGINIANA",0,260465,1,1
"OAKRIDGE","VULGARIS",146086,112953,4,1
"OAKRIDGE","WATERERI  X",1,110235.5,4,1
"OAKRIDGE","X WAREI",19189,242446.5,4,1
"OAKRIDGE","X YEDOENSIS",246952,175923.887323944,5041,2
"OAKRIDGE","XX",264145,139496.053571429,12544,6
"OAKRIDGE","ZUMI",226793,167337.730769231,676,1
"RENFREW-COLLINGWOOD","ABIES",238557,195639.958333333,576,1
"RENFREW-COLLINGWOOD","ACERIFOLIA   X",225395,152280.987654321,6561,2
"RENFREW-COLLINGWOOD","ACUTISSIMA",179310,157926.75,400,1
"RENFREW-COLLINGWOOD","ALBA",187808,118323.333333333,9,2
"RENFREW-COLLINGWOOD","ALNIFOLIA",104772,164367.913043478,2116,2
"RENFREW-COLLINGWOOD","ALTISSIMA",0,83696,1,1
"RENFREW-COLLINGWOOD","AMERICANA",242748,175821.56547619,28224,4
"RENFREW-COLLINGWOOD","ANGUSTIFOLIA",0,18941,1,1
"RENFREW-COLLINGWOOD","AQUIFOLIUM",125101,57421.75,144,1
"RENFREW-COLLINGWOOD","ARGUTUM",0,258961,1,1
"RENFREW-COLLINGWOOD","ARIA",223575,171576.3,3600,2
"RENFREW-COLLINGWOOD","ATLANTICA",0,208053,1,1
"RENFREW-COLLINGWOOD","AUCUPARIA",241874,191170.290322581,3844,2
"RENFREW-COLLINGWOOD","AVELLANA",19776,260396.25,16,3
"RENFREW-COLLINGWOOD","AVIUM",187043,80143.2692307692,676,2
"RENFREW-COLLINGWOOD","BABYLONICA",128145,104166.2,25,1
"RENFREW-COLLINGWOOD","BACCATA",1,223243.5,4,1
"RENFREW-COLLINGWOOD","BALSAMEA",0,121583,1,1
"RENFREW-COLLINGWOOD","BETULUS",248852,144292.465934066,207025,5
"RENFREW-COLLINGWOOD","BIGNONIOIDES",117939,101863.333333333,9,1
"RENFREW-COLLINGWOOD","BILOBA",104357,233266.95,400,1
"RENFREW-COLLINGWOOD","BLIREANA",0,107196,1,1
"RENFREW-COLLINGWOOD","CALLERYANA",240933,185731.849315069,47961,5
"RENFREW-COLLINGWOOD","CAMPESTRE",263150,131617.512820513,97344,5
"RENFREW-COLLINGWOOD","CANADENSIS",248372,179985.20338983,3481,1
"RENFREW-COLLINGWOOD","CANESCENS   X",0,29290,1,1
"RENFREW-COLLINGWOOD","CAPILLIPES",13,183992.181818182,121,1
"RENFREW-COLLINGWOOD","CAPPADOCICUM",39043,182156.888888889,324,2
"RENFREW-COLLINGWOOD","CARNEA   X",240821,102987.714285714,784,1
"RENFREW-COLLINGWOOD","CAROLINIANA",231340,115113.96875,1024,1
"RENFREW-COLLINGWOOD","CERASIFERA",257258,117038.224660397,915849,3
"RENFREW-COLLINGWOOD","CHINENSE",156672,170931.7,100,2
"RENFREW-COLLINGWOOD","CINEREA",0,15753,1,1
"RENFREW-COLLINGWOOD","CIRCINATUM",0,89106,1,1
"RENFREW-COLLINGWOOD","COCCINEA",173137,153595.666666667,144,1
"RENFREW-COLLINGWOOD","COLUMA",57389,176466.5,4,1
"RENFREW-COLLINGWOOD","COLURNA",23112,155603.857142857,196,1
"RENFREW-COLLINGWOOD","COMMUNIS",56684,65361,4,1
"RENFREW-COLLINGWOOD","CONTORTA",130430,98060.1875,256,2
"RENFREW-COLLINGWOOD","CONTROVERSA",76723,167613.666666667,9,1
"RENFREW-COLLINGWOOD","CORDATA",182786,103184.030769231,16900,3
"RENFREW-COLLINGWOOD","CRENATA",22500,156378,81,1
"RENFREW-COLLINGWOOD","CRUS-GALLI",5430,134450.379310345,841,2
"RENFREW-COLLINGWOOD","DAVIDII",126699,112079.466666667,900,1
"RENFREW-COLLINGWOOD","DECURRENS",55134,230443,4,1
"RENFREW-COLLINGWOOD","DENTATA",0,124100,1,1
"RENFREW-COLLINGWOOD","DEODARA",91060,111369.4,25,1
"RENFREW-COLLINGWOOD","DIOICUS",0,263976,1,1
"RENFREW-COLLINGWOOD","DISTICHUM",0,28565,1,1
"RENFREW-COLLINGWOOD","DOMESTICA",112247,202723.5,4,1
"RENFREW-COLLINGWOOD","DOUGLASII",121371,152290.933333333,225,1
"RENFREW-COLLINGWOOD","EUCHLORA   X",173588,75416.5028248588,125316,1
"RENFREW-COLLINGWOOD","EUROPAEA   X",149139,43371.68,2500,1
"RENFREW-COLLINGWOOD","EXCELSIOR",206390,120017.925925926,6561,5
"RENFREW-COLLINGWOOD","FLAVA",3,216439.5,4,1
"RENFREW-COLLINGWOOD","FLORIBUNDA",206231,89188.9377431906,66049,1
"RENFREW-COLLINGWOOD","FREEMANI   X",259016,171199.967164179,112225,4
"RENFREW-COLLINGWOOD","GERMANICA",56928,157913.8,25,1
"RENFREW-COLLINGWOOD","GIGANTEUM",6458,225777,4,1
"RENFREW-COLLINGWOOD","GINNALA",115007,135294.485714286,1225,1
"RENFREW-COLLINGWOOD","GLAUCA",0,29197,1,1
"RENFREW-COLLINGWOOD","GLYPTOSTROBOIDES",189152,167316.75,64,1
"RENFREW-COLLINGWOOD","GRANDIFLORA",263768,219759.75,144,3
"RENFREW-COLLINGWOOD","GRANDIFLORA X",21618,247841,196,1
"RENFREW-COLLINGWOOD","GRANDIFOLIA",3753,221690.5,64,1
"RENFREW-COLLINGWOOD","GRANDIS",25250,200877.692307692,169,1
"RENFREW-COLLINGWOOD","GRISEUM",252243,193896,7056,1
"RENFREW-COLLINGWOOD","HETEROPHYLLA",220423,167862.133333333,225,1
"RENFREW-COLLINGWOOD","HIPPOCASTANUM",194080,104404.333333333,324,2
"RENFREW-COLLINGWOOD","INVOLUCRATA",133748,175953.428571429,441,1
"RENFREW-COLLINGWOOD","JACQUEMONTII",2871,202035.24137931,841,1
"RENFREW-COLLINGWOOD","JAPONICA",237351,209035.489361702,19881,3
"RENFREW-COLLINGWOOD","JAPONICUM",247705,156256.12987013,23716,1
"RENFREW-COLLINGWOOD","JEFFREYI",123341,145935.5,4,1
"RENFREW-COLLINGWOOD","KEWENSIS X",71833,216404.8,100,1
"RENFREW-COLLINGWOOD","KOBUS",257141,144382.992831541,77841,1
"RENFREW-COLLINGWOOD","KOREANA",5370,261598.666666667,9,1
"RENFREW-COLLINGWOOD","KOUSA",250274,195517.346938776,2401,5
"RENFREW-COLLINGWOOD","LAEVIS",47174,117791,16,1
"RENFREW-COLLINGWOOD","LAVALLEI  X",243114,166966.185185185,18225,1
"RENFREW-COLLINGWOOD","LAWSONIANA",219009,152842.928571429,196,1
"RENFREW-COLLINGWOOD","LUSITANICA",22159,157484.5,4,1
"RENFREW-COLLINGWOOD","MAACKII",0,32056,1,1
"RENFREW-COLLINGWOOD","MACROPHYLLUM",198420,117124,36,1
"RENFREW-COLLINGWOOD","MAS",2,117700,9,1
"RENFREW-COLLINGWOOD","MAXIMA",60869,68288.5,4,1
"RENFREW-COLLINGWOOD","MENZIESII",249282,151798.752475248,10201,1
"RENFREW-COLLINGWOOD","MERTENSIANA",0,152042,1,1
"RENFREW-COLLINGWOOD","MIYABEI",0,264532,1,1
"RENFREW-COLLINGWOOD","MONADELPHA",1346,252771.285714286,49,1
"RENFREW-COLLINGWOOD","MORDENSIS",243699,175100.166666667,9216,2
"RENFREW-COLLINGWOOD","MUGO",0,123909,1,1
"RENFREW-COLLINGWOOD","NEGUNDO",0,89024,1,1
"RENFREW-COLLINGWOOD","NIGRA",212327,125898.055555556,324,3
"RENFREW-COLLINGWOOD","NIGRUM",57897,182355,16,2
"RENFREW-COLLINGWOOD","NOOTKATENSIS",132873,152598.666666667,9,1
"RENFREW-COLLINGWOOD","NUTTALLII",211290,119436.608695652,529,2
"RENFREW-COLLINGWOOD","OBASSIA",2342,222183.857142857,196,1
"RENFREW-COLLINGWOOD","OBTUSA",40152,127962,4,1
"RENFREW-COLLINGWOOD","OCCIDENTALIS",237937,169286.841269841,3969,2
"RENFREW-COLLINGWOOD","OFFICIANALIS",58547,171117.416666667,144,1
"RENFREW-COLLINGWOOD","OFFICINALIS",1,181182.5,4,1
"RENFREW-COLLINGWOOD","OMORIKA",72045,235034,169,1
"RENFREW-COLLINGWOOD","ORIENTALIS",0,98725,1,1
"RENFREW-COLLINGWOOD","ORNUS",246299,104388.240963855,6889,2
"RENFREW-COLLINGWOOD","OXYACANTHA",130759,54388.6949152542,3481,2
"RENFREW-COLLINGWOOD","OXYCARPA",208674,119926,33489,3
"RENFREW-COLLINGWOOD","PADUS",0,25643,1,1
"RENFREW-COLLINGWOOD","PALMATUM",250305,184397.203947368,23104,7
"RENFREW-COLLINGWOOD","PALUSTRIS",254695,140750.333333333,9216,1
"RENFREW-COLLINGWOOD","PAPYRIFERA",137986,145146.222222222,81,1
"RENFREW-COLLINGWOOD","PAVIA",0,216436,1,1
"RENFREW-COLLINGWOOD","PENDULA",230123,108787.434782609,529,1
"RENFREW-COLLINGWOOD","PENNSYLVANICA",204597,132907.483870968,15376,4
"RENFREW-COLLINGWOOD","PERSICA",264009,202326.677966102,55696,3
"RENFREW-COLLINGWOOD","PHAENOPYRUM",181554,180854.745098039,2601,1
"RENFREW-COLLINGWOOD","PHELLOS",170828,147398.9375,1024,1
"RENFREW-COLLINGWOOD","PISIFERA",230482,141612.428571429,49,1
"RENFREW-COLLINGWOOD","PLATANOIDES",260362,146410.77388535,394384,15
"RENFREW-COLLINGWOOD","PLICATA",227515,120195.453038674,32761,1
"RENFREW-COLLINGWOOD","PONDEROSA",0,148013,1,1
"RENFREW-COLLINGWOOD","PSEUDOACACIA",231044,143772.518518519,729,3
"RENFREW-COLLINGWOOD","PSEUDOCAMELLIA",239415,194383.16,625,1
"RENFREW-COLLINGWOOD","PSEUDOPLATANUS",184347,135168.018181818,3025,2
"RENFREW-COLLINGWOOD","PUMILA",136069,129088.909090909,121,1
"RENFREW-COLLINGWOOD","PUNGENS",56163,115655,25,2
"RENFREW-COLLINGWOOD","RACEMOSA",42,119170,4,1
"RENFREW-COLLINGWOOD","REGIA",97025,72539,9,1
"RENFREW-COLLINGWOOD","RETICULATA",199958,200881.75,71824,1
"RENFREW-COLLINGWOOD","ROBUR",252170,127893.048780488,1681,2
"RENFREW-COLLINGWOOD","ROBUR X ALBA",8907,246246.142857143,196,1
"RENFREW-COLLINGWOOD","RUBRA",143936,50945.027027027,5476,1
"RENFREW-COLLINGWOOD","RUBRUM",249755,156936.214904679,332929,10
"RENFREW-COLLINGWOOD","RUGOSA",0,29305,1,1
"RENFREW-COLLINGWOOD","SACCHARINUM",60639,106715.333333333,9,1
"RENFREW-COLLINGWOOD","SACCHARUM",32,61738.1,100,1
"RENFREW-COLLINGWOOD","SALICINA",7241,253929.108108108,1369,1
"RENFREW-COLLINGWOOD","SARGENTII",223069,160368.956521739,529,2
"RENFREW-COLLINGWOOD","SATIVA",0,152343,1,1
"RENFREW-COLLINGWOOD","SEMPREVIRENS",0,37853,1,1
"RENFREW-COLLINGWOOD","SEPTEMLOBUS",0,231463,1,1
"RENFREW-COLLINGWOOD","SEROTINA",0,165154,1,1
"RENFREW-COLLINGWOOD","SERRATA",245089,138200.68627451,2601,2
"RENFREW-COLLINGWOOD","SERRULATA",255006,94386.9867346939,960400,9
"RENFREW-COLLINGWOOD","SIMONII",0,19026,1,1
"RENFREW-COLLINGWOOD","SITCHENSIS",123029,191266.5,1156,1
"RENFREW-COLLINGWOOD","SOULANGEANA  X",0,146258,1,1
"RENFREW-COLLINGWOOD","SPECIES",258508,152687.793103448,7569,1
"RENFREW-COLLINGWOOD","SPECIOSA",0,179908,1,1
"RENFREW-COLLINGWOOD","STELLATA",0,163804,1,1
"RENFREW-COLLINGWOOD","STENOPTERA",0,196486,1,1
"RENFREW-COLLINGWOOD","STYRACIFLUA",163849,182074.472727273,3025,2
"RENFREW-COLLINGWOOD","SUBHIRTELLA",236229,76905.6904761905,1764,3
"RENFREW-COLLINGWOOD","SYLVATICA",265299,171657.087931035,336400,10
"RENFREW-COLLINGWOOD","SYLVESTRIS",120724,96001.1428571429,49,1
"RENFREW-COLLINGWOOD","SYRIACA",115139,194756.2,400,1
"RENFREW-COLLINGWOOD","TATARICUM",20276,158445.5,100,2
"RENFREW-COLLINGWOOD","TRANSITORIA",421,250045,36,1
"RENFREW-COLLINGWOOD","TREMULOIDES",15,202180.5,256,1
"RENFREW-COLLINGWOOD","TRIACANTHOS",249198,172678.547368421,9025,7
"RENFREW-COLLINGWOOD","TRICHOCARPA",96992,185463.090909091,121,1
"RENFREW-COLLINGWOOD","TRUNCATUM",245381,187954.215517241,13456,2
"RENFREW-COLLINGWOOD","TULIPIFERA",222793,119265,3721,2
"RENFREW-COLLINGWOOD","VELUTINA",31391,74124.7142857143,49,1
"RENFREW-COLLINGWOOD","VIRGINIANA",235824,115311.793103448,3364,3
"RENFREW-COLLINGWOOD","WATERERI  X",156884,103760.333333333,9,1
"RENFREW-COLLINGWOOD","X WAREI",8905,246206.133333333,225,1
"RENFREW-COLLINGWOOD","X YEDOENSIS",253669,160920.252873563,121104,2
"RENFREW-COLLINGWOOD","XX",263370,205905.25974026,23716,12
"RENFREW-COLLINGWOOD","ZUMI",237569,172373.280821918,21316,1
"RILEY PARK","ABIES",168096,140323.75,16,1
"RILEY PARK","ACERIFOLIA   X",164073,131772.205882353,1156,2
"RILEY PARK","ACUTISSIMA",56976,168948.25,64,1
"RILEY PARK","ALNIFOLIA",64613,188266,64,2
"RILEY PARK","AMERICANA",257207,137670.274900398,63001,4
"RILEY PARK","ANTARTICA",0,162673,1,1
"RILEY PARK","AQUIFOLIUM",158809,85396.5,100,1
"RILEY PARK","ARIA",234281,151236.19047619,441,2
"RILEY PARK","ATLANTICA",0,261555,1,1
"RILEY PARK","AUCUPARIA",207198,160399.75,256,2
"RILEY PARK","AVIUM",226195,123287,400,1
"RILEY PARK","BABYLONICA",1,23735.5,4,1
"RILEY PARK","BACCATA",0,168528,1,1
"RILEY PARK","BETULUS",255090,134084.352112676,80656,4
"RILEY PARK","BIGNONIOIDES",127732,107566.933333333,225,1
"RILEY PARK","BILOBA",8906,193102,9,1
"RILEY PARK","BLIREANA",1550,37588.6666666667,9,1
"RILEY PARK","CALLERYANA",218341,170925.417721519,6241,4
"RILEY PARK","CAMPESTRE",238712,99074.7286821705,66564,5
"RILEY PARK","CANADENSIS",239176,98672.8717948718,1521,1
"RILEY PARK","CAPPADOCICUM",90378,175678.166666667,36,2
"RILEY PARK","CARNEA   X",138882,106157,4,1
"RILEY PARK","CAROLINIANA",0,44086,1,1
"RILEY PARK","CERASIFERA",257361,112725.16613924,399424,3
"RILEY PARK","CHINENSE",11861,174963.153846154,169,1
"RILEY PARK","CINEREA",0,28605,1,1
"RILEY PARK","CIRCINATUM",97153,52651.6666666667,9,1
"RILEY PARK","COCCINEA",223744,185017.5,64,1
"RILEY PARK","CONCOLOR",0,142186,1,1
"RILEY PARK","CONTORTA",157189,103402.5,4,1
"RILEY PARK","CONTROVERSA",3,140252.5,16,1
"RILEY PARK","CORDATA",169178,125884.20661157,14641,3
"RILEY PARK","CRUS-GALLI",25193,165954.631578947,361,2
"RILEY PARK","DECURRENS",0,184196,1,1
"RILEY PARK","DENTATA",0,177317,1,1
"RILEY PARK","DENUDATA",1457,199366.333333333,36,1
"RILEY PARK","DEODARA",195588,74809.9090909091,121,2
"RILEY PARK","DIOICUS",179208,214595.2,25,1
"RILEY PARK","DISTICHUM",0,193783,1,1
"RILEY PARK","DOUGLASII",175873,170355.357142857,196,1
"RILEY PARK","ELATA",0,34150,1,1
"RILEY PARK","EUCHLORA   X",238940,83334.1734317343,73441,1
"RILEY PARK","EXCELSIOR",188328,69703.1777777778,2025,3
"RILEY PARK","FLEXILUS",0,229890,1,1
"RILEY PARK","FLORIBUNDA",205452,97335.9069767442,7396,1
"RILEY PARK","FLORIDA",0,93013,1,1
"RILEY PARK","FRAINETTO",0,210087,1,1
"RILEY PARK","FREEMANI   X",236918,169057.13372093,29584,4
"RILEY PARK","GIGANTEUM",173542,159472.571428571,49,1
"RILEY PARK","GINNALA",109271,100979.636363636,484,1
"RILEY PARK","GLABRA",0,142179,1,1
"RILEY PARK","GLABRUM",6,160394.166666667,36,1
"RILEY PARK","GLAUCA",0,1835,1,1
"RILEY PARK","GLYPTOSTROBOIDES",136483,204936.25,16,1
"RILEY PARK","GRANDIFLORA",244198,232316.916666667,144,2
"RILEY PARK","GRANDIFLORA X",14001,255860.333333333,9,1
"RILEY PARK","GRANDIS",136098,93065.25,16,1
"RILEY PARK","GRIFFITHII",0,181995,1,1
"RILEY PARK","GRISEUM",219254,80391.2727272727,484,1
"RILEY PARK","HETEROPHYLLA",178459,124846.285714286,49,1
"RILEY PARK","HILLIERI",127879,65735.8888888889,81,1
"RILEY PARK","HIPPOCASTANUM",199285,61958.6557377049,3721,2
"RILEY PARK","INSIGNIS",206839,151714.75,16,1
"RILEY PARK","INVOLUCRATA",231092,172730.461538462,169,1
"RILEY PARK","JACQUEMONTII",0,199485,1,1
"RILEY PARK","JAPONICA",254788,154415.797979798,9801,2
"RILEY PARK","JAPONICUM",234536,194123.764705882,1156,2
"RILEY PARK","KEWENSIS X",122618,141414.875,64,1
"RILEY PARK","KOBUS",259987,140284.673758865,19881,1
"RILEY PARK","KOUSA",255325,158186.9,400,4
"RILEY PARK","LAVALLEI  X",146696,191349.368421053,1444,1
"RILEY PARK","LAWSONIANA",237430,141276.066666667,225,1
"RILEY PARK","LIKIANGENSIS",0,224725,1,1
"RILEY PARK","LUSITANICA",129397,87198.5,4,1
"RILEY PARK","MACROCARPA",113525,167598.6,25,1
"RILEY PARK","MACROPHYLLUM",88884,101784.166666667,36,1
"RILEY PARK","MARIANA",1,28120.5,4,1
"RILEY PARK","MATSUDANA",0,217207,1,1
"RILEY PARK","MENZIESII",231220,179761.741935484,961,1
"RILEY PARK","MIYABEI",4084,262072,25,1
"RILEY PARK","MOLLIS",2,203273,9,1
"RILEY PARK","MONOGYNA",97,24804.2,25,1
"RILEY PARK","MONTICOLA",0,37874,1,1
"RILEY PARK","MORDENSIS",174994,208818,49,2
"RILEY PARK","MYRSINIFOLIA",0,221363,1,1
"RILEY PARK","NEGUNDO",10793,25182.5,4,1
"RILEY PARK","NIGRA",151661,128378.111111111,729,3
"RILEY PARK","NIGRUM",1,160015.5,4,1
"RILEY PARK","NOOTKATENSIS",107020,187079,9,2
"RILEY PARK","NUTTALLII",195584,100084.363636364,484,2
"RILEY PARK","OBASSIA",189779,166514.125,64,1
"RILEY PARK","OBTUSA",0,123875,1,1
"RILEY PARK","OCCIDENTALIS",149498,199332.166666667,324,3
"RILEY PARK","OMORIKA",92923,202838.666666667,9,2
"RILEY PARK","ORNUS",246653,138412.962962963,729,2
